company,month,product_family,product_line,warehouse,on_hand_qty,inventory_value_idr,avg_map_cost,item_count,negative_inventory_lines,zero_inventory_lines,negative_value_lines,is_high_value_inventory,is_slow_moving_indicator
Matapel Tradindo Sample,2025-05-01,Colorants,Inorganic Pigments,Bandung WH,8576.9,644922100.8178,65136.15,2,0,0,0,False,False
Matapel Tradindo Sample,2025-05-01,Colorants,Inorganic Pigments,Jakarta WH,896.79,29798161.468200002,33227.58,1,0,0,0,False,False
Matapel Tradindo Sample,2025-05-01,Colorants,Inorganic Pigments,Surabaya WH,3092.88,69590202.07440001,22500.13,1,0,0,0,False,False
Matapel Tradindo Sample,2025-05-01,Colorants,Organic Pigments,Bandung WH,2169.25,186887091.555,86152.86,1,0,0,0,False,False
Matapel Tradindo Sample,2025-05-01,Colorants,Organic Pigments,Jakarta WH,18060.79,1371280183.9078,72189.54666666668,3,0,0,0,True,False
Matapel Tradindo Sample,2025-05-01,Solvents,Solvents,Jakarta WH,9593.79,406337606.25450003,43942.11666666667,3,0,0,0,False,False
Matapel Tradindo Sample,2025-05-01,Solvents,Solvents,Surabaya WH,-50.0,-2407853.5,48157.07,1,1,0,1,False,False
Matapel Tradindo Sample,2025-06-01,Specialty Chemicals,Additives,Bandung WH,11761.59,380400756.78910005,43497.54333333334,3,1,0,1,False,False
Matapel Tradindo Sample,2025-06-01,Specialty Chemicals,Additives,Surabaya WH,3358.63,181694695.5318,54097.86,1,0,0,0,False,False
Matapel Tradindo Sample,2025-06-01,Binders,Industrial Resins,Bandung WH,6824.59,209824681.1401,30745.39,1,0,0,0,False,False
Matapel Tradindo Sample,2025-06-01,Binders,Industrial Resins,Jakarta WH,2994.65,266668132.237,89048.18,1,0,0,0,False,False
Matapel Tradindo Sample,2025-06-01,Binders,Industrial Resins,Surabaya WH,12323.900000000001,914040331.7275002,74480.685,2,0,0,0,True,False
Matapel Tradindo Sample,2025-06-01,Colorants,Inorganic Pigments,Bandung WH,3960.15,121693635.22839999,39018.505000000005,2,0,0,0,False,False
Matapel Tradindo Sample,2025-06-01,Colorants,Inorganic Pigments,Jakarta WH,-50.0,-1736486.5000000002,34729.73,1,1,0,1,False,False
Matapel Tradindo Sample,2025-06-01,Colorants,Inorganic Pigments,Surabaya WH,9515.89,724479533.8574,76133.66,1,0,0,0,True,False
Matapel Tradindo Sample,2025-06-01,Colorants,Organic Pigments,Bandung WH,2583.92,112373879.78480001,43489.69,1,0,0,0,False,False
Matapel Tradindo Sample,2025-06-01,Colorants,Organic Pigments,Jakarta WH,1234.09,107195143.0121,86861.69,1,0,0,0,False,False
Matapel Tradindo Sample,2025-06-01,Colorants,Organic Pigments,Surabaya WH,14279.579999999998,1161569197.0268998,84945.995,2,0,0,0,True,False
Matapel Tradindo Sample,2025-06-01,Solvents,Solvents,Bandung WH,5175.8099999999995,209130046.5561,44332.68,2,0,0,0,False,False
Matapel Tradindo Sample,2025-06-01,Solvents,Solvents,Jakarta WH,5092.92,232113180.70560002,46000.990000000005,2,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Specialty Chemicals,Additives,Bandung WH,4828.51,261246919.83080003,54105.08,1,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Specialty Chemicals,Additives,Surabaya WH,11626.15,379777305.3124,45048.90333333334,3,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Binders,Industrial Resins,Bandung WH,7632.88,537777689.8808,70455.41,1,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Binders,Industrial Resins,Surabaya WH,14057.11,755442763.1635001,65063.69666666666,3,0,0,0,True,False
Matapel Tradindo Sample,2025-07-01,Colorants,Inorganic Pigments,Bandung WH,5664.2,199318970.16399997,38981.74,2,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Colorants,Inorganic Pigments,Jakarta WH,9595.55,788022063.3465,57878.100000000006,2,1,0,1,True,False
Matapel Tradindo Sample,2025-07-01,Colorants,Organic Pigments,Bandung WH,3881.9,173110224.98,44594.2,1,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Colorants,Organic Pigments,Jakarta WH,5059.63,462696932.223,89042.555,2,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Colorants,Organic Pigments,Surabaya WH,8776.84,652575519.9116001,74351.99,1,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Solvents,Solvents,Bandung WH,5857.009999999999,263978838.354,48170.74,3,0,0,0,False,False
Matapel Tradindo Sample,2025-07-01,Solvents,Solvents,Jakarta WH,3194.54,102185092.68679999,31987.42,1,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Specialty Chemicals,Additives,Jakarta WH,11090.050000000001,496968636.0292,53522.30333333334,3,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Specialty Chemicals,Additives,Surabaya WH,4613.56,132334801.41280001,28683.88,1,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Binders,Industrial Resins,Bandung WH,18816.42,1062601207.0735002,65458.79,3,0,0,0,True,False
Matapel Tradindo Sample,2025-08-01,Binders,Industrial Resins,Jakarta WH,3169.14,251936298.6036,79496.74,1,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Colorants,Inorganic Pigments,Jakarta WH,1850.98,102285080.7608,55259.96,1,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Colorants,Inorganic Pigments,Surabaya WH,14352.380000000001,817397210.9256002,44269.83666666667,3,0,0,0,True,False
Matapel Tradindo Sample,2025-08-01,Colorants,Organic Pigments,Bandung WH,8591.2,671812193.4371,83871.995,2,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Colorants,Organic Pigments,Jakarta WH,4363.25,426527627.5525,97754.57,1,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Colorants,Organic Pigments,Surabaya WH,3613.72,161210289.7064,44610.62,1,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Solvents,Solvents,Bandung WH,4999.3099999999995,213837980.3759,44034.5,2,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Solvents,Solvents,Jakarta WH,1198.15,66702831.688,55671.52,1,0,0,0,False,False
Matapel Tradindo Sample,2025-08-01,Solvents,Solvents,Surabaya WH,3313.41,114454922.82540001,34542.94,1,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Specialty Chemicals,Additives,Bandung WH,8332.4,346183119.8764,51806.975000000006,2,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Specialty Chemicals,Additives,Jakarta WH,9588.79,401438087.1026,42147.590000000004,2,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Binders,Industrial Resins,Bandung WH,10501.02,830608117.2001001,85165.255,2,0,0,0,True,False
Matapel Tradindo Sample,2025-09-01,Binders,Industrial Resins,Surabaya WH,11444.93,446062030.9492,50732.845,2,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Colorants,Inorganic Pigments,Bandung WH,12892.23,736604339.8592,50508.695,2,0,0,0,True,False
Matapel Tradindo Sample,2025-09-01,Colorants,Inorganic Pigments,Jakarta WH,2905.3,137276872.0399,45164.865000000005,2,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Colorants,Organic Pigments,Bandung WH,3877.34,220761072.2862,66722.095,2,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Colorants,Organic Pigments,Surabaya WH,10789.39,866042066.5206001,83578.65,2,0,0,0,True,False
Matapel Tradindo Sample,2025-09-01,Solvents,Solvents,Bandung WH,3834.1,162576958.89000002,42402.9,1,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Solvents,Solvents,Jakarta WH,2060.38,106926310.26979999,52976.509999999995,2,0,0,0,False,False
Matapel Tradindo Sample,2025-09-01,Solvents,Solvents,Surabaya WH,3747.91,125962045.5051,33608.61,1,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Specialty Chemicals,Additives,Bandung WH,5124.15,137783166.86699998,26888.98,1,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Specialty Chemicals,Additives,Jakarta WH,12060.720000000001,521486939.2221,45471.815,2,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Specialty Chemicals,Additives,Surabaya WH,2446.53,170451335.3445,69670.65,1,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Binders,Industrial Resins,Bandung WH,23825.34,1402733215.7605999,67889.095,4,0,0,0,True,False
Matapel Tradindo Sample,2025-10-01,Colorants,Inorganic Pigments,Bandung WH,943.87,31781839.620799996,33671.84,1,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Colorants,Inorganic Pigments,Jakarta WH,12964.710000000001,729131561.8876001,51403.693333333336,3,0,0,0,True,False
Matapel Tradindo Sample,2025-10-01,Colorants,Organic Pigments,Bandung WH,6686.02,494077178.50680006,72076.225,2,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Colorants,Organic Pigments,Surabaya WH,7755.629999999999,618016089.6364,83942.04000000001,2,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Solvents,Solvents,Bandung WH,5693.82,206234766.8154,36948.405,2,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Solvents,Solvents,Jakarta WH,1010.51,47575386.790699996,47080.57,1,0,0,0,False,False
Matapel Tradindo Sample,2025-10-01,Solvents,Solvents,Surabaya WH,402.1,22645584.409,56318.29,1,0,0,0,False,False
Matapel Tradindo Sample,2025-11-01,Specialty Chemicals,Additives,Jakarta WH,19220.58,835922869.5309999,47730.1575,4,0,0,0,True,False
Matapel Tradindo Sample,2025-11-01,Binders,Industrial Resins,Bandung WH,4077.4,397383363.226,97459.99,1,0,0,0,False,False
Matapel Tradindo Sample,2025-11-01,Binders,Industrial Resins,Jakarta WH,20339.82,1107711118.617,59606.18333333333,3,0,0,0,True,False
Matapel Tradindo Sample,2025-11-01,Colorants,Inorganic Pigments,Bandung WH,12317.45,665425416.2329001,50222.12,2,0,0,0,False,False
Matapel Tradindo Sample,2025-11-01,Colorants,Inorganic Pigments,Jakarta WH,919.88,49049482.6068,53321.61,1,0,0,0,False,False
Matapel Tradindo Sample,2025-11-01,Colorants,Inorganic Pigments,Surabaya WH,628.64,21192064.180800002,33710.97,1,0,0,0,False,False
Matapel Tradindo Sample,2025-11-01,Colorants,Organic Pigments,Bandung WH,10794.76,747048930.3127999,61664.975,2,0,0,0,True,False
Matapel Tradindo Sample,2025-11-01,Colorants,Organic Pigments,Surabaya WH,5421.28,512960113.784,91629.155,2,1,0,1,False,False
Matapel Tradindo Sample,2025-11-01,Solvents,Solvents,Bandung WH,1767.76,81984271.7224,46377.49,1,0,0,0,False,False
Matapel Tradindo Sample,2025-11-01,Solvents,Solvents,Jakarta WH,1556.13,68924795.78860001,49190.93,2,1,0,1,False,False
Matapel Tradindo Sample,2025-11-01,Solvents,Solvents,Surabaya WH,3817.39,128349011.8841,33622.19,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Specialty Chemicals,Additives,Bandung WH,5492.64,300767848.6176,54758.34,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Specialty Chemicals,Additives,Jakarta WH,7223.1,257984067.843,35716.53,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Specialty Chemicals,Additives,Surabaya WH,7387.01,323122114.8155,50249.335,2,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Binders,Industrial Resins,Jakarta WH,14793.32,764652192.1764,65468.043333333335,3,0,0,0,True,False
Matapel Tradindo Sample,2025-12-01,Binders,Industrial Resins,Surabaya WH,8658.09,599882865.2838001,69285.82,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Colorants,Inorganic Pigments,Bandung WH,826.19,45682160.146400005,55292.56,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Colorants,Inorganic Pigments,Jakarta WH,5611.389999999999,126494884.12179999,26417.83,2,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Colorants,Inorganic Pigments,Surabaya WH,6499.51,497396776.10850006,76528.35,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Colorants,Organic Pigments,Bandung WH,4523.07,252226965.56849998,67914.05,2,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Colorants,Organic Pigments,Jakarta WH,8076.54,627310353.8471999,77670.68,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Colorants,Organic Pigments,Surabaya WH,5458.99,526161366.5762,96384.38,1,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Solvents,Solvents,Bandung WH,3113.04,140136638.2962,45198.270000000004,2,0,0,0,False,False
Matapel Tradindo Sample,2025-12-01,Solvents,Solvents,Jakarta WH,4144.87,138286518.1966,44522.445,2,1,0,1,False,False
