company,po_number,doc_date,expected_deliv_date,actual_deliv_date,card_name,itms_grp_nam,item_category,parent_code,parent_name,item_code,item_name,quantity,doc_currency,doc_price,doc_rate,exc_rate,price_usd,product_family,product_line,month,purchase_lead_time_days,delivery_delay_days,has_actual_delivery_date,is_late_delivery
Matapel Tradindo Sample,100394,2024-05-11,2024-06-05,2024-06-10,Supplier 009,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,4428.27,USD,4.4428,15500,15500,4.4428,Binders,Industrial Resins,2024-05-01,30,5,True,True
Matapel Tradindo Sample,100395,2024-07-10,2024-07-25,2024-07-24,Supplier 001,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,3625.7,USD,3.884,15500,15500,3.884,Binders,Industrial Resins,2024-07-01,14,-1,True,False
Matapel Tradindo Sample,100396,2024-09-04,2024-09-25,2024-09-25,Supplier 011,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1153.48,USD,4.3077,15500,15500,4.3077,Binders,Industrial Resins,2024-09-01,21,0,True,False
Matapel Tradindo Sample,100397,2024-11-08,2024-11-27,2024-11-28,Supplier 005,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,2867.8,USD,3.7379,15500,15500,3.7379,Binders,Industrial Resins,2024-11-01,20,1,True,True
Matapel Tradindo Sample,100398,2025-01-09,2025-01-27,2025-01-28,Supplier 012,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,3484.45,USD,3.9792,15500,15500,3.9792,Binders,Industrial Resins,2025-01-01,19,1,True,True
Matapel Tradindo Sample,100399,2025-03-08,2025-03-22,2025-03-23,Supplier 011,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1308.4,USD,4.1868,15500,15500,4.1868,Binders,Industrial Resins,2025-03-01,15,1,True,True
Matapel Tradindo Sample,100400,2025-05-02,2025-05-28,2025-05-31,Supplier 006,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,994.9,USD,4.2517,15500,15500,4.2517,Binders,Industrial Resins,2025-05-01,29,3,True,True
Matapel Tradindo Sample,100401,2025-07-09,2025-07-23,2025-08-03,Supplier 010,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,3078.59,USD,4.1775,15500,15500,4.1775,Binders,Industrial Resins,2025-07-01,25,11,True,True
Matapel Tradindo Sample,100402,2025-09-05,2025-09-27,2025-10-05,Supplier 005,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,100.0,USD,3.8367,15500,15500,3.8367,Binders,Industrial Resins,2025-09-01,30,8,True,True
Matapel Tradindo Sample,100403,2023-01-05,2023-01-29,2023-01-20,Supplier 006,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,3404.38,USD,4.1437,15500,15500,4.1437,Binders,Industrial Resins,2023-01-01,15,-9,True,False
Matapel Tradindo Sample,100404,2023-03-05,2023-03-24,2023-03-17,Supplier 003,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,1036.06,USD,4.3821,15500,15500,4.3821,Binders,Industrial Resins,2023-03-01,12,-7,True,False
Matapel Tradindo Sample,100405,2023-07-07,2023-08-06,2023-08-09,Supplier 009,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,3302.33,USD,4.1182,15500,15500,4.1182,Binders,Industrial Resins,2023-07-01,33,3,True,True
Matapel Tradindo Sample,100406,2023-11-03,2023-11-20,2023-11-22,Supplier 003,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,2965.49,USD,4.4347,15500,15500,4.4347,Binders,Industrial Resins,2023-11-01,19,2,True,True
Matapel Tradindo Sample,100407,2024-01-07,2024-02-09,2024-02-13,Supplier 006,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,1324.8,USD,4.3927,15500,15500,4.3927,Binders,Industrial Resins,2024-01-01,37,4,True,True
Matapel Tradindo Sample,100408,2024-03-08,2024-03-24,2024-03-16,Supplier 005,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,2594.13,USD,4.3192,15500,15500,4.3192,Binders,Industrial Resins,2024-03-01,8,-8,True,False
Matapel Tradindo Sample,100409,2024-07-10,2024-08-01,2024-07-27,Supplier 012,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,1823.87,USD,3.9968,15500,15500,3.9968,Binders,Industrial Resins,2024-07-01,17,-5,True,False
Matapel Tradindo Sample,100410,2024-09-11,2024-10-14,2024-10-14,Supplier 013,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,3175.9,USD,4.705,15500,15500,4.705,Binders,Industrial Resins,2024-09-01,33,0,True,False
Matapel Tradindo Sample,100411,2025-01-07,2025-02-09,2025-02-14,Supplier 001,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,2312.32,USD,4.1177,15500,15500,4.1177,Binders,Industrial Resins,2025-01-01,38,5,True,True
Matapel Tradindo Sample,100412,2025-03-09,2025-03-30,2025-03-26,Supplier 008,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,2486.64,USD,4.7306,15500,15500,4.7306,Binders,Industrial Resins,2025-03-01,17,-4,True,False
Matapel Tradindo Sample,100413,2025-05-09,2025-05-26,2025-05-19,Supplier 005,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,2865.1,USD,4.0665,15500,15500,4.0665,Binders,Industrial Resins,2025-05-01,10,-7,True,False
Matapel Tradindo Sample,100414,2025-09-08,2025-10-12,2025-10-03,Supplier 003,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,3521.66,USD,4.5858,15500,15500,4.5858,Binders,Industrial Resins,2025-09-01,25,-9,True,False
Matapel Tradindo Sample,100415,2025-11-10,2025-11-30,2025-12-06,Supplier 007,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,1065.79,USD,4.2657,15500,15500,4.2657,Binders,Industrial Resins,2025-11-01,26,6,True,True
Matapel Tradindo Sample,100416,2023-03-11,2023-04-07,2023-04-11,Supplier 015,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1249.62,USD,5.1917,15500,15500,5.1917,Binders,Industrial Resins,2023-03-01,31,4,True,True
Matapel Tradindo Sample,100417,2023-09-04,2023-09-18,2023-09-23,Supplier 010,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,4069.16,USD,5.2593,15500,15500,5.2593,Binders,Industrial Resins,2023-09-01,19,5,True,True
Matapel Tradindo Sample,100418,2023-11-11,2023-11-30,2023-12-04,Supplier 004,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,2422.39,USD,4.9377,15500,15500,4.9377,Binders,Industrial Resins,2023-11-01,23,4,True,True
Matapel Tradindo Sample,100419,2024-03-03,2024-04-05,2024-04-08,Supplier 005,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,2854.64,USD,5.2917,15500,15500,5.2917,Binders,Industrial Resins,2024-03-01,36,3,True,True
Matapel Tradindo Sample,100420,2024-05-01,2024-05-24,2024-06-06,Supplier 006,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1747.91,USD,5.6483,15500,15500,5.6483,Binders,Industrial Resins,2024-05-01,36,13,True,True
Matapel Tradindo Sample,100421,2024-07-05,2024-07-26,2024-07-28,Supplier 003,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1269.73,USD,5.8038,15500,15500,5.8038,Binders,Industrial Resins,2024-07-01,23,2,True,True
Matapel Tradindo Sample,100422,2024-09-02,2024-10-06,2024-10-06,Supplier 005,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1335.84,USD,5.1035,15500,15500,5.1035,Binders,Industrial Resins,2024-09-01,34,0,True,False
Matapel Tradindo Sample,100423,2024-11-08,2024-12-05,2024-11-25,Supplier 011,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,2193.08,USD,5.0965,15500,15500,5.0965,Binders,Industrial Resins,2024-11-01,17,-10,True,False
Matapel Tradindo Sample,100424,2025-01-07,2025-01-28,2025-02-09,Supplier 004,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,3009.12,USD,5.0069,15500,15500,5.0069,Binders,Industrial Resins,2025-01-01,33,12,True,True
Matapel Tradindo Sample,100425,2025-03-05,2025-03-21,2025-03-29,Supplier 008,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,2430.16,USD,5.666,15500,15500,5.666,Binders,Industrial Resins,2025-03-01,24,8,True,True
Matapel Tradindo Sample,100426,2025-05-06,2025-05-22,2025-05-22,Supplier 009,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,788.17,USD,5.1399,15500,15500,5.1399,Binders,Industrial Resins,2025-05-01,16,0,True,False
Matapel Tradindo Sample,100427,2025-09-03,2025-10-01,2025-10-10,Supplier 004,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1724.27,USD,4.8935,15500,15500,4.8935,Binders,Industrial Resins,2025-09-01,37,9,True,True
Matapel Tradindo Sample,100428,2025-11-09,2025-12-10,2025-12-14,Supplier 011,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1030.24,USD,5.5981,15500,15500,5.5981,Binders,Industrial Resins,2025-11-01,35,4,True,True
Matapel Tradindo Sample,100429,2023-01-11,2023-02-10,2023-02-18,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,2353.72,USD,2.6271,15500,15500,2.6271,Solvents,Solvents,2023-01-01,38,8,True,True
Matapel Tradindo Sample,100430,2023-03-05,2023-04-08,2023-04-10,Supplier 005,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,3673.87,USD,2.4297,15500,15500,2.4297,Solvents,Solvents,2023-03-01,36,2,True,True
Matapel Tradindo Sample,100431,2023-05-10,2023-05-24,2023-05-30,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,1848.91,USD,2.7164,15500,15500,2.7164,Solvents,Solvents,2023-05-01,20,6,True,True
Matapel Tradindo Sample,100432,2023-07-04,2023-07-23,2023-07-24,Supplier 007,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,2063.29,USD,2.6517,15500,15500,2.6517,Solvents,Solvents,2023-07-01,20,1,True,True
Matapel Tradindo Sample,100433,2023-09-10,2023-10-02,2023-10-05,Supplier 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,2979.61,USD,2.6311,15500,15500,2.6311,Solvents,Solvents,2023-09-01,25,3,True,True
Matapel Tradindo Sample,100434,2023-11-08,2023-12-01,2023-12-03,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,3502.12,USD,2.4882,15500,15500,2.4882,Solvents,Solvents,2023-11-01,25,2,True,True
Matapel Tradindo Sample,100435,2024-01-10,2024-02-02,2024-01-24,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,1896.0,USD,2.3619,15500,15500,2.3619,Solvents,Solvents,2024-01-01,14,-9,True,False
Matapel Tradindo Sample,100436,2024-03-02,2024-03-17,2024-03-15,Supplier 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,1501.97,USD,2.3068,15500,15500,2.3068,Solvents,Solvents,2024-03-01,13,-2,True,False
Matapel Tradindo Sample,100437,2024-05-11,2024-06-14,2024-06-18,Supplier 007,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,1781.83,USD,2.5238,15500,15500,2.5238,Solvents,Solvents,2024-05-01,38,4,True,True
Matapel Tradindo Sample,100438,2024-07-02,2024-07-19,2024-07-23,Supplier 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,1099.11,USD,2.5341,15500,15500,2.5341,Solvents,Solvents,2024-07-01,21,4,True,True
Matapel Tradindo Sample,100439,2024-09-02,2024-09-26,2024-09-19,Supplier 006,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,2324.56,USD,2.6386,15500,15500,2.6386,Solvents,Solvents,2024-09-01,17,-7,True,False
Matapel Tradindo Sample,100440,2025-05-03,2025-05-20,2025-05-23,Supplier 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,2097.43,USD,2.5267,15500,15500,2.5267,Solvents,Solvents,2025-05-01,20,3,True,True
Matapel Tradindo Sample,100441,2025-07-09,2025-08-11,2025-08-08,Supplier 001,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,1678.96,USD,2.6229,15500,15500,2.6229,Solvents,Solvents,2025-07-01,30,-3,True,False
Matapel Tradindo Sample,100442,2025-09-05,2025-09-28,2025-10-03,Supplier 009,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,4343.23,USD,2.648,15500,15500,2.648,Solvents,Solvents,2025-09-01,28,5,True,True
Matapel Tradindo Sample,100443,2025-11-03,2025-11-26,2025-11-26,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,4299.45,USD,2.5728,15500,15500,2.5728,Solvents,Solvents,2025-11-01,23,0,True,False
Matapel Tradindo Sample,100444,2023-03-07,2023-04-01,2023-03-26,Supplier 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2026.76,USD,2.6703,15500,15500,2.6703,Solvents,Solvents,2023-03-01,19,-6,True,False
Matapel Tradindo Sample,100445,2023-11-11,2023-12-11,2023-12-07,Supplier 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2447.75,USD,2.7119,15500,15500,2.7119,Solvents,Solvents,2023-11-01,26,-4,True,False
Matapel Tradindo Sample,100446,2024-01-01,2024-01-23,2024-01-22,Supplier 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2342.86,USD,2.7502,15500,15500,2.7502,Solvents,Solvents,2024-01-01,21,-1,True,False
Matapel Tradindo Sample,100447,2024-03-08,2024-04-03,2024-04-09,Supplier 011,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2671.91,USD,2.6729,15500,15500,2.6729,Solvents,Solvents,2024-03-01,32,6,True,True
Matapel Tradindo Sample,100448,2024-05-10,2024-06-12,2024-06-13,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,1106.91,USD,2.5622,15500,15500,2.5622,Solvents,Solvents,2024-05-01,34,1,True,True
Matapel Tradindo Sample,100449,2024-07-06,2024-07-25,2024-07-27,Supplier 015,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2225.08,USD,2.5238,15500,15500,2.5238,Solvents,Solvents,2024-07-01,21,2,True,True
Matapel Tradindo Sample,100450,2025-01-06,2025-02-09,2025-02-03,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2100.17,USD,2.5882,15500,15500,2.5882,Solvents,Solvents,2025-01-01,28,-6,True,False
Matapel Tradindo Sample,100451,2025-03-06,2025-03-28,2025-03-23,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2437.08,USD,2.7622,15500,15500,2.7622,Solvents,Solvents,2025-03-01,17,-5,True,False
Matapel Tradindo Sample,100452,2025-07-12,2025-08-06,2025-08-13,Supplier 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2029.63,USD,2.6443,15500,15500,2.6443,Solvents,Solvents,2025-07-01,32,7,True,True
Matapel Tradindo Sample,100453,2025-11-12,2025-11-27,2025-11-25,Supplier 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-02,Solvents Grade 2,2302.9,USD,2.6898,15500,15500,2.6898,Solvents,Solvents,2025-11-01,13,-2,True,False
Matapel Tradindo Sample,100454,2023-01-05,2023-02-05,2023-02-08,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2114.99,USD,3.2149,15500,15500,3.2149,Solvents,Solvents,2023-01-01,34,3,True,True
Matapel Tradindo Sample,100455,2023-03-09,2023-03-28,2023-03-25,Supplier 006,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2459.42,USD,2.9766,15500,15500,2.9766,Solvents,Solvents,2023-03-01,16,-3,True,False
Matapel Tradindo Sample,100456,2023-05-07,2023-06-04,2023-06-06,Supplier 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,3150.64,USD,3.1356,15500,15500,3.1356,Solvents,Solvents,2023-05-01,30,2,True,True
Matapel Tradindo Sample,100457,2023-07-04,2023-07-19,2023-07-25,Supplier 005,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2129.96,USD,3.0112,15500,15500,3.0112,Solvents,Solvents,2023-07-01,21,6,True,True
Matapel Tradindo Sample,100458,2023-09-12,2023-10-16,2023-10-10,Supplier 004,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,3037.41,USD,3.1103,15500,15500,3.1103,Solvents,Solvents,2023-09-01,28,-6,True,False
Matapel Tradindo Sample,100459,2023-11-10,2023-12-07,2023-12-08,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,4099.5,USD,2.8942,15500,15500,2.8942,Solvents,Solvents,2023-11-01,28,1,True,True
Matapel Tradindo Sample,100460,2024-01-10,2024-02-12,2024-02-12,Supplier 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2924.53,USD,3.1721,15500,15500,3.1721,Solvents,Solvents,2024-01-01,33,0,True,False
Matapel Tradindo Sample,100461,2024-03-06,2024-03-23,2024-03-31,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2275.54,USD,3.1974,15500,15500,3.1974,Solvents,Solvents,2024-03-01,25,8,True,True
Matapel Tradindo Sample,100462,2024-05-01,2024-05-21,2024-05-18,Supplier 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2029.03,USD,3.2298,15500,15500,3.2298,Solvents,Solvents,2024-05-01,17,-3,True,False
Matapel Tradindo Sample,100463,2024-09-05,2024-10-04,2024-10-09,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,3156.34,USD,3.2507,15500,15500,3.2507,Solvents,Solvents,2024-09-01,34,5,True,True
Matapel Tradindo Sample,100464,2024-11-12,2024-12-13,2024-12-13,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,3029.77,USD,3.3362,15500,15500,3.3362,Solvents,Solvents,2024-11-01,31,0,True,False
Matapel Tradindo Sample,100465,2025-01-09,2025-02-11,2025-02-11,Supplier 009,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1370.41,USD,2.8825,15500,15500,2.8825,Solvents,Solvents,2025-01-01,33,0,True,False
Matapel Tradindo Sample,100466,2025-03-01,2025-03-18,2025-03-27,Supplier 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2560.62,USD,3.3175,15500,15500,3.3175,Solvents,Solvents,2025-03-01,26,9,True,True
Matapel Tradindo Sample,100467,2025-07-12,2025-08-01,2025-07-27,Supplier 009,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,3543.93,USD,3.1526,15500,15500,3.1526,Solvents,Solvents,2025-07-01,15,-5,True,False
Matapel Tradindo Sample,100468,2025-09-09,2025-10-01,2025-10-03,Supplier 007,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,2041.62,USD,3.2992,15500,15500,3.2992,Solvents,Solvents,2025-09-01,24,2,True,True
Matapel Tradindo Sample,100469,2025-11-04,2025-12-02,2025-12-13,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-03,Solvents Grade 3,1377.61,USD,2.9427,15500,15500,2.9427,Solvents,Solvents,2025-11-01,39,11,True,True
Matapel Tradindo Sample,100470,2023-01-08,2023-01-29,2023-01-21,Supplier 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,1122.91,USD,1.883,15500,15500,1.883,Solvents,Solvents,2023-01-01,13,-8,True,False
Matapel Tradindo Sample,100471,2023-03-04,2023-04-05,2023-04-05,Supplier 015,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,3322.18,USD,1.764,15500,15500,1.764,Solvents,Solvents,2023-03-01,32,0,True,False
Matapel Tradindo Sample,100472,2023-09-10,2023-09-26,2023-10-07,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,2487.16,USD,1.8257,15500,15500,1.8257,Solvents,Solvents,2023-09-01,27,11,True,True
Matapel Tradindo Sample,100473,2023-11-09,2023-12-02,2023-12-05,Supplier 005,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,1718.9,USD,1.8912,15500,15500,1.8912,Solvents,Solvents,2023-11-01,26,3,True,True
Matapel Tradindo Sample,100474,2024-01-11,2024-02-07,2024-02-05,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,1187.71,USD,1.9375,15500,15500,1.9375,Solvents,Solvents,2024-01-01,25,-2,True,False
Matapel Tradindo Sample,100475,2024-03-11,2024-04-05,2024-04-03,Supplier 003,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,2929.63,USD,2.0044,15500,15500,2.0044,Solvents,Solvents,2024-03-01,23,-2,True,False
Matapel Tradindo Sample,100476,2024-05-04,2024-05-28,2024-05-28,Supplier 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,1345.39,USD,1.9679,15500,15500,1.9679,Solvents,Solvents,2024-05-01,24,0,True,False
Matapel Tradindo Sample,100477,2024-07-11,2024-07-30,2024-07-29,Supplier 009,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,2606.97,USD,1.8775,15500,15500,1.8775,Solvents,Solvents,2024-07-01,18,-1,True,False
Matapel Tradindo Sample,100478,2024-09-12,2024-10-04,2024-10-16,Supplier 004,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,2977.55,USD,1.7342,15500,15500,1.7342,Solvents,Solvents,2024-09-01,34,12,True,True
Matapel Tradindo Sample,100479,2024-11-11,2024-12-01,2024-12-03,Supplier 008,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,2996.64,USD,1.9173,15500,15500,1.9173,Solvents,Solvents,2024-11-01,22,2,True,True
Matapel Tradindo Sample,100480,2025-01-06,2025-01-29,2025-01-27,Supplier 013,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,1994.41,USD,1.9588,15500,15500,1.9588,Solvents,Solvents,2025-01-01,21,-2,True,False
Matapel Tradindo Sample,100481,2025-03-04,2025-04-07,2025-04-05,Supplier 006,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,3112.59,USD,1.9853,15500,15500,1.9853,Solvents,Solvents,2025-03-01,32,-2,True,False
Matapel Tradindo Sample,100482,2025-05-11,2025-05-25,2025-05-25,Supplier 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,2307.19,USD,1.9494,15500,15500,1.9494,Solvents,Solvents,2025-05-01,14,0,True,False
Matapel Tradindo Sample,100483,2025-07-08,2025-08-04,2025-08-03,Supplier 011,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,3332.26,USD,1.8704,15500,15500,1.8704,Solvents,Solvents,2025-07-01,26,-1,True,False
Matapel Tradindo Sample,100484,2025-09-04,2025-10-01,2025-10-04,Supplier 012,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,2916.94,USD,1.7824,15500,15500,1.7824,Solvents,Solvents,2025-09-01,30,3,True,True
Matapel Tradindo Sample,100485,2025-11-08,2025-12-12,2025-12-11,Supplier 005,Solvents,Solvents,SOL-001,Solvents,SOL-001-04,Solvents Grade 4,3273.95,USD,1.9855,15500,15500,1.9855,Solvents,Solvents,2025-11-01,33,-1,True,False
Matapel Tradindo Sample,100486,2023-01-09,2023-02-03,2023-02-11,Supplier 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,3607.93,USD,1.5944,15500,15500,1.5944,Specialty Chemicals,Additives,2023-01-01,33,8,True,True
Matapel Tradindo Sample,100487,2023-03-08,2023-03-22,2023-03-22,Supplier 006,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,2240.13,USD,1.6308,15500,15500,1.6308,Specialty Chemicals,Additives,2023-03-01,14,0,True,False
Matapel Tradindo Sample,100488,2023-05-02,2023-05-21,2023-05-27,Supplier 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,3079.62,USD,1.6679,15500,15500,1.6679,Specialty Chemicals,Additives,2023-05-01,25,6,True,True
Matapel Tradindo Sample,100489,2023-07-04,2023-08-05,2023-08-09,Supplier 009,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,1847.49,USD,1.5435,15500,15500,1.5435,Specialty Chemicals,Additives,2023-07-01,36,4,True,True
Matapel Tradindo Sample,100490,2023-09-03,2023-09-29,2023-10-09,Supplier 013,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,2796.43,USD,1.5689,15500,15500,1.5689,Specialty Chemicals,Additives,2023-09-01,36,10,True,True
Matapel Tradindo Sample,100491,2023-11-10,2023-12-12,2023-12-08,Supplier 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,3396.71,USD,1.6216,15500,15500,1.6216,Specialty Chemicals,Additives,2023-11-01,28,-4,True,False
Matapel Tradindo Sample,100492,2024-01-03,2024-01-27,2024-01-24,Supplier 014,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,2372.64,USD,1.4902,15500,15500,1.4902,Specialty Chemicals,Additives,2024-01-01,21,-3,True,False
Matapel Tradindo Sample,100493,2024-03-12,2024-04-15,2024-04-15,Supplier 001,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,1699.84,USD,1.5345,15500,15500,1.5345,Specialty Chemicals,Additives,2024-03-01,34,0,True,False
Matapel Tradindo Sample,100494,2024-07-02,2024-07-19,2024-07-22,Supplier 001,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,3132.07,USD,1.5656,15500,15500,1.5656,Specialty Chemicals,Additives,2024-07-01,20,3,True,True
Matapel Tradindo Sample,100495,2024-09-06,2024-10-02,2024-10-01,Supplier 002,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,3307.52,USD,1.5108,15500,15500,1.5108,Specialty Chemicals,Additives,2024-09-01,25,-1,True,False
Matapel Tradindo Sample,100496,2024-11-04,2024-12-08,2024-12-14,Supplier 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-01,Additives Grade 1,3345.55,USD,1.6058,15500,15500,1.6058,Specialty Chemicals,Additives,2024-11-01,40,6,True,True
