company,inv_date,cust_name,item_group,item_category,parent_code,parent_name,item_code,item_name,quantity,price_usd,total_usd,price_idr,total_idr,moving_avg_cost,product_family,product_line,month,cogs_idr,gross_profit_idr,gross_margin_pct
Matapel Chemicals Sample,2023-03-25,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1653.15,7.2268,11947.01,112015.42,185178692.51,77331.84,Colorants,Organic Pigments,2023-03-01,127841131.296,57337561.21399999,0.3096336864507435
Matapel Chemicals Sample,2023-04-22,Customer 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1285.53,6.7557,8684.62,104712.9,134611675.09,72290.42,Colorants,Organic Pigments,2023-04-01,92931503.62259999,41680171.467400014,0.30963266328520966
Matapel Chemicals Sample,2023-05-24,Customer 005,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1437.27,6.774,9736.15,104997.52,150910279.29,72486.91,Colorants,Organic Pigments,2023-05-01,104183261.1357,46727018.15429999,0.3096344289742252
Matapel Chemicals Sample,2023-06-06,Customer 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1502.79,6.5681,9870.41,101804.88,152991427.94,70282.81,Colorants,Organic Pigments,2023-06-01,105620304.03989999,47371123.90010001,0.3096325365279809
Matapel Chemicals Sample,2023-07-07,Customer 008,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,541.98,6.4385,3489.56,99796.78,54088190.72,68896.48,Colorants,Organic Pigments,2023-07-01,37340514.230399996,16747676.489600003,0.3096364708573488
Matapel Chemicals Sample,2023-08-21,Customer 023,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1289.62,6.949,8961.58,107709.55,138904488.48,74359.21,Colorants,Organic Pigments,2023-08-01,95895124.4002,43009364.079799995,0.30963264434750537
Matapel Chemicals Sample,2023-09-25,Customer 026,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1588.7,6.66,10580.79,103230.64,164002218.96,71267.11,Colorants,Organic Pigments,2023-09-01,113222057.657,50780161.303,0.3096309405141966
Matapel Chemicals Sample,2023-10-12,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,2037.01,6.8049,13861.7,105476.33,214856418.85,72817.46,Colorants,Organic Pigments,2023-10-01,148329894.19460002,66526524.65539998,0.3096324746148024
Matapel Chemicals Sample,2023-11-23,Customer 016,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,930.07,6.7997,6324.22,105395.67,98025348.62,72761.77,Colorants,Organic Pigments,2023-11-01,67673539.42390001,30351809.196099997,0.3096322494476429
Matapel Chemicals Sample,2023-12-11,Customer 006,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1462.95,6.9147,10115.87,107178.01,156795980.72,73992.24,Colorants,Organic Pigments,2023-12-01,108246947.50800002,48549033.21199998,0.30963187314537677
Matapel Chemicals Sample,2024-01-18,Customer 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1296.23,7.1731,9297.96,111182.78,144118360.24,76757.01,Colorants,Organic Pigments,2024-01-01,99494739.0723,44623621.16770001,0.3096317574900823
Matapel Chemicals Sample,2024-02-05,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1327.17,6.6074,8769.14,102414.72,135921710.86,70703.82,Colorants,Organic Pigments,2024-02-01,93835988.78940001,42085722.0706,0.30963208014611066
Matapel Chemicals Sample,2024-03-26,Customer 023,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1801.12,6.7812,12213.65,105107.95,189311629.55,72563.14,Colorants,Organic Pigments,2024-03-01,130694922.71679999,58616706.83320002,0.3096307763687517
Matapel Chemicals Sample,2024-04-12,Customer 027,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,959.81,7.0464,6763.22,109218.99,104829963.44,75401.27,Colorants,Organic Pigments,2024-04-01,72370892.9587,32459070.481299996,0.309635426896606
Matapel Chemicals Sample,2024-05-25,Customer 020,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,952.97,6.847,6525.02,106128.59,101137760.36,73267.76,Colorants,Organic Pigments,2024-05-01,69821977.2472,31315783.112800002,0.3096349276603657
Matapel Chemicals Sample,2024-06-26,Customer 023,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1434.17,7.0044,10045.45,108567.54,155704518.78,74951.54,Colorants,Organic Pigments,2024-06-01,107493250.12179999,48211268.65820001,0.30963307318215527
Matapel Chemicals Sample,2024-09-23,Customer 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1174.4,7.2237,8483.49,111966.92,131494109.78,77298.35,Colorants,Organic Pigments,2024-09-01,90779182.24000001,40714927.53999999,0.30963309009140616
Matapel Chemicals Sample,2024-10-06,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1155.18,6.4391,7438.33,99806.29,115294128.21,68903.04,Colorants,Organic Pigments,2024-10-01,79595413.7472,35698714.462799996,0.30963167870767316
Matapel Chemicals Sample,2024-11-02,Customer 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1607.62,6.3974,10284.68,99160.28,159412512.87,68457.06,Colorants,Organic Pigments,2024-11-01,110052938.7972,49359574.07280001,0.3096342513153435
Matapel Chemicals Sample,2025-01-01,Customer 026,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,869.56,7.0392,6121.01,109107.14,94875610.63,75324.06,Colorants,Organic Pigments,2025-01-01,65498789.61359999,29376821.016400002,0.3096351193033687
Matapel Chemicals Sample,2025-02-03,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1431.68,6.5695,9405.43,101827.6,145784230.45,70298.49,Colorants,Organic Pigments,2025-02-01,100644942.1632,45139288.28679998,0.3096308026421385
Matapel Chemicals Sample,2025-04-20,Customer 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1140.96,6.391,7291.9,99060.87,113024482.89,68388.43,Colorants,Organic Pigments,2025-04-01,78028463.09279999,34996019.79720001,0.3096322044778524
Matapel Chemicals Sample,2025-05-14,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,998.89,7.108,7100.13,110174.54,110051945.85,76060.95,Colorants,Organic Pigments,2025-05-01,75976522.34549999,34075423.5045,0.3096303590210441
Matapel Chemicals Sample,2025-06-03,Customer 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,696.38,6.711,4673.37,104020.23,72437240.42,71812.21,Colorants,Organic Pigments,2025-06-01,50008586.7998,22428653.6202,0.30962876954113544
Matapel Chemicals Sample,2025-07-12,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1545.73,6.6631,10299.32,103277.5,159639491.16,71299.46,Colorants,Organic Pigments,2025-07-01,110209714.3058,49429776.85419999,0.3096337660250908
Matapel Chemicals Sample,2025-08-14,Customer 005,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1408.16,6.7206,9463.61,104168.76,146685929.53,71914.76,Colorants,Organic Pigments,2025-08-01,101267488.4416,45418441.08840001,0.30963052307693284
Matapel Chemicals Sample,2025-09-02,Customer 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,921.19,6.8837,6341.18,106697.11,98288257.67,73660.25,Colorants,Organic Pigments,2025-09-01,67855085.6975,30433171.972499996,0.30963181863166706
Matapel Chemicals Sample,2025-10-03,Customer 003,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1291.33,6.6835,8630.57,103594.11,133773846.83,71518.04,Colorants,Organic Pigments,2025-10-01,92353390.59319998,41420456.236800015,0.30963044883830837
Matapel Chemicals Sample,2025-12-12,Customer 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1409.99,6.6643,9396.54,103295.93,145646364.96,71312.18,Colorants,Organic Pigments,2025-12-01,100549460.67819999,45096904.28180002,0.3096328857516309
Matapel Chemicals Sample,2023-01-15,Customer 010,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1079.87,2.0743,2239.97,32151.51,34719489.88,24760.83,Colorants,Inorganic Pigments,2023-01-01,26738477.4921,7981012.387900002,0.2298712456745347
Matapel Chemicals Sample,2023-02-17,Customer 020,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,395.54,2.1721,859.15,33667.48,13316854.68,25928.32,Colorants,Inorganic Pigments,2023-02-01,10255687.6928,3061166.9871999994,0.229871622147941
Matapel Chemicals Sample,2023-03-10,Customer 027,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1332.7,2.0524,2735.2,31811.98,42395669.78,24499.35,Colorants,Inorganic Pigments,2023-03-01,32650283.744999997,9745386.035000004,0.22986748612702312
Matapel Chemicals Sample,2023-04-17,Customer 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1209.2,2.2252,2690.71,34490.49,41705985.25,26562.15,Colorants,Inorganic Pigments,2023-04-01,32118951.78,9587033.469999999,0.22987188559464614
Matapel Chemicals Sample,2023-05-18,Customer 028,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,958.68,2.2337,2141.38,34621.84,33191433.94,26663.3,Colorants,Inorganic Pigments,2023-05-01,25561572.444,7629861.496000003,0.22987441608556194
Matapel Chemicals Sample,2023-06-12,Customer 020,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1320.29,2.0377,2690.31,31583.73,41699744.7,24323.57,Colorants,Inorganic Pigments,2023-06-01,32114166.235299997,9585578.464700006,0.22987139450520438
Matapel Chemicals Sample,2023-07-25,Customer 029,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1034.63,2.0195,2089.42,31302.18,32386070.76,24106.74,Colorants,Inorganic Pigments,2023-07-01,24941556.406200003,7444514.353799999,0.22986778510330155
Matapel Chemicals Sample,2023-09-07,Customer 016,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,836.79,2.1348,1786.37,33089.36,27688770.9,25483.1,Colorants,Inorganic Pigments,2023-09-01,21324003.248999998,6364767.651000001,0.22986819003222714
Matapel Chemicals Sample,2023-12-12,Customer 007,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1391.5,2.2016,3063.58,34125.47,47485467.71,26281.04,Colorants,Inorganic Pigments,2023-12-01,36570067.160000004,10915400.549999997,0.22986823288046324
Matapel Chemicals Sample,2024-01-08,Customer 004,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1280.8,2.0101,2574.52,31156.48,39905075.23,23994.53,Colorants,Inorganic Pigments,2024-01-01,30732194.023999996,9172881.206,0.22986753321802975
Matapel Chemicals Sample,2024-03-11,Customer 013,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,767.27,2.1012,1612.22,32569.23,24989383.26,25082.53,Colorants,Inorganic Pigments,2024-03-01,19245072.7931,5744310.466900002,0.22987003749287416
Matapel Chemicals Sample,2024-04-16,Customer 008,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1075.85,2.0983,2257.48,32524.03,34990977.22,25047.72,Colorants,Inorganic Pigments,2024-04-01,26947589.562,8043387.658,0.22987033507033902
Matapel Chemicals Sample,2024-05-07,Customer 028,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1505.04,2.1006,3161.48,32559.18,49002881.89,25074.79,Colorants,Inorganic Pigments,2024-05-01,37738561.9416,11264319.948399998,0.22987056095365493
Matapel Chemicals Sample,2024-06-16,Customer 002,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1225.77,2.051,2514.07,31790.72,38968053.97,24482.97,Colorants,Inorganic Pigments,2024-06-01,30010490.1369,8957563.833099999,0.22986941662511762
Matapel Chemicals Sample,2024-07-22,Customer 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1145.93,2.0614,2362.26,31952.13,36614959.42,24607.28,Colorants,Inorganic Pigments,2024-07-01,28198220.3704,8416739.049600001,0.22987159300257395
Matapel Chemicals Sample,2024-08-06,Customer 018,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1378.43,2.1662,2985.91,33575.7,46281601.89,25857.64,Colorants,Inorganic Pigments,2024-08-01,35642946.7052,10638655.184799999,0.22986791187749872
Matapel Chemicals Sample,2024-10-24,Customer 024,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1597.75,2.0544,3282.41,31843.1,50877411.12,24523.32,Colorants,Inorganic Pigments,2024-10-01,39182134.53,11695276.589999996,0.22987169222143386
Matapel Chemicals Sample,2024-11-26,Customer 019,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1019.88,2.1346,2177.06,33086.55,33744365.58,25480.93,Colorants,Inorganic Pigments,2024-11-01,25987490.8884,7756874.691599999,0.22987170030535212
Matapel Chemicals Sample,2024-12-15,Customer 024,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,848.58,2.0972,1779.64,32506.59,27584430.76,25034.29,Colorants,Inorganic Pigments,2024-12-01,21243597.8082,6340832.9518,0.22986999467086336
Matapel Chemicals Sample,2025-01-22,Customer 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1277.46,2.097,2678.81,32503.34,41521617.91,25031.78,Colorants,Inorganic Pigments,2025-01-01,31977097.678799998,9544520.231199998,0.22986869759960177
Matapel Chemicals Sample,2025-02-18,Customer 022,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1125.4,2.0551,2312.87,31854.8,35849418.22,24532.33,Colorants,Inorganic Pigments,2025-02-01,27608684.182000004,8240734.037999995,0.22987078862559002
Matapel Chemicals Sample,2025-03-04,Customer 018,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1476.94,2.2544,3329.61,34943.15,51609007.51,26910.76,Colorants,Inorganic Pigments,2025-03-01,39745577.8744,11863429.6356,0.2298712997590835
Matapel Chemicals Sample,2025-05-04,Customer 030,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1211.76,2.1491,2604.25,33311.76,40365932.05,25654.37,Colorants,Inorganic Pigments,2025-05-01,31086939.3912,9278992.658799998,0.22987187926953861
Matapel Chemicals Sample,2025-07-15,Customer 027,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1348.79,2.0445,2757.66,31690.36,42743675.58,24405.69,Colorants,Inorganic Pigments,2025-07-01,32918150.615099996,9825524.964900002,0.22987084829685117
Matapel Chemicals Sample,2025-08-19,Customer 002,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,804.05,2.0848,1676.26,32313.88,25981996.75,24885.87,Colorants,Inorganic Pigments,2025-08-01,20009483.7735,5972512.976500001,0.22987120789706053
Matapel Chemicals Sample,2025-09-05,Customer 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1210.18,2.2396,2710.34,34713.94,42010250.65,26734.23,Colorants,Inorganic Pigments,2025-09-01,32353230.461400002,9657020.188599996,0.2298729486061754
Matapel Chemicals Sample,2025-10-17,Customer 019,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1385.07,2.0794,2880.1,32230.66,44641558.4,24821.79,Colorants,Inorganic Pigments,2025-10-01,34379916.6753,10261641.724699996,0.22986746190070276
Matapel Chemicals Sample,2025-11-20,Customer 018,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1206.88,2.2092,2666.28,34243.03,41327267.05,26371.57,Colorants,Inorganic Pigments,2025-11-01,31827320.401600003,9499946.648399994,0.22987115593456584
Matapel Chemicals Sample,2025-12-25,Customer 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1014.41,2.1512,2182.16,33342.84,33823423.96,25678.31,Colorants,Inorganic Pigments,2025-12-01,26048334.447100002,7775089.512899999,0.22987292836156728
Matapel Chemicals Sample,2023-02-13,Customer 005,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,741.44,7.8297,5805.23,121360.21,89981056.72,96730.09,Colorants,Inorganic Pigments,2023-02-01,71719557.9296,18261498.7904,0.2029482588454758
Matapel Chemicals Sample,2023-03-26,Customer 028,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,1120.56,8.0025,8967.31,124039.48,138993354.93,98865.6,Colorants,Inorganic Pigments,2023-03-01,110784836.736,28208518.194000006,0.20294868203020505
Matapel Chemicals Sample,2023-04-17,Customer 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,440.61,8.0215,3534.35,124333.88,54782436.11,99100.25,Colorants,Inorganic Pigments,2023-04-01,43664561.1525,11117874.957499996,0.20294597588131968
Matapel Chemicals Sample,2023-05-25,Customer 018,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,273.49,7.9281,2168.22,122884.81,33607485.33,97945.27,Colorants,Inorganic Pigments,2023-05-01,26787051.892300002,6820433.437699996,0.20294387904148484
Matapel Chemicals Sample,2023-06-14,Customer 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,669.13,7.9429,5314.81,123114.72,82379555.91,98128.53,Colorants,Inorganic Pigments,2023-06-01,65660743.2789,16718812.631099999,0.20294856468230263
Matapel Chemicals Sample,2023-07-26,Customer 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,755.05,8.1204,6131.28,125865.77,95034878.09,100321.25,Colorants,Inorganic Pigments,2023-07-01,75747559.8125,19287318.277500004,0.20294989234620275
Matapel Chemicals Sample,2023-08-10,Customer 019,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,851.28,7.4735,6362.1,115839.97,98612600.45,92330.19,Colorants,Inorganic Pigments,2023-08-01,78598844.1432,20013756.306800008,0.2029533367487624
Matapel Chemicals Sample,2023-09-14,Customer 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,1023.96,8.0774,8270.92,125199.86,128199213.13,99790.48,Colorants,Inorganic Pigments,2023-09-01,102181459.9008,26017753.22919999,0.202947838711122
Matapel Chemicals Sample,2023-10-09,Customer 005,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,881.68,7.2893,6426.85,112984.17,99616103.5,90053.97,Colorants,Inorganic Pigments,2023-10-01,79398784.2696,20217319.230399996,0.2029523191539006
Matapel Chemicals Sample,2023-11-06,Customer 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,961.64,7.3995,7115.65,114692.69,110292630.6,91415.75,Colorants,Inorganic Pigments,2023-11-01,87909041.83,22383588.769999996,0.20294727443013766
Matapel Chemicals Sample,2023-12-26,Customer 006,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,681.37,7.3589,5014.07,114062.24,77718126.51,90913.25,Colorants,Inorganic Pigments,2023-12-01,61945561.1525,15772565.357500002,0.20294577424573587
Matapel Chemicals Sample,2024-01-01,Customer 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,814.68,7.2051,5869.82,111678.94,90982138.61,89013.64,Colorants,Inorganic Pigments,2024-01-01,72517632.23519999,18464506.37480001,0.20294649759717284
